vehicle,month_ts,Month,Ca,I_ave,I_sum,I_std,Vpack_ave,Vpack_sum,Vpack_std,SOC_ave,SOC_sum,SOC_std,Vmax_ave,Vmax_sum,Vmax_std,Vmin_ave,Vmin_sum,Vmin_std,Tmax_ave,Tmax_sum,Tmax_std,Tmin_ave,Tmin_sum,Tmin_std,Vd_ave,Vd_sum,Vd_std,Td_ave,Td_sum,Td_std
18,2020-06-01,6,123.5876496749409,-52.431210273863144,-1443536.0812600001,16.051220058468218,351.870456196426,9687697.4,16.00285043923045,63.35125671992591,1744186.8000130001,21.93657124449646,3.9288359726863282,108168.71199999998,0.17783350814642965,3.8917728461426706,107148.29000000001,0.1750838027464441,37.92895539735581,1044260.0,3.307451538656586,36.03639401423798,992154.0,3.2535898277618855,0.03706312654365829,1020.422,0.00817844595765343,1.8925613831178265,52106.0,0.6862579999838702
18,2020-07-01,7,122.63629533374353,-55.931916257426394,-1964217.0351283,13.246182407339793,353.45451335497467,12412615.6,15.316923709884692,65.88677031741557,2313811.600007,20.38714258260961,3.949314795831198,138692.037,0.16993733220560886,3.9090780796172897,137279.004,0.1681069696373873,40.302779201549065,1415353.0,2.661758407664686,38.32040549006208,1345736.0,2.6507340400811596,0.040236716213907404,1413.0330000000001,0.007415686221328542,1.9823737114869868,69617.0,0.5947472419238486
18,2020-08-01,8,122.31995469923604,-51.59756802167083,-1609534.536868,14.047165916819853,353.88102519715335,11038964.700000001,15.542342851869817,66.14625889603771,2063366.4000030002,20.841684379763688,3.9519774315573506,123277.984,0.17227720568947488,3.913547380906584,122079.19699999999,0.17057980304799622,37.645124062319674,1174302.0,3.1092269997638873,35.70362890299417,1113739.0,3.0529880992517207,0.03843005065076618,1198.787,0.007399195120491661,1.9414951593255114,60563.0,0.7330007784700558
18,2020-09-01,9,121.02300756448412,-56.5978383793081,-1737440.4425680002,14.552086081356059,353.8523258844225,10862558.700000001,16.06101362531681,65.53603492103721,2011825.2000060002,21.955497011654323,3.9524574565118247,121332.53899999999,0.17710784871234947,3.9134676526158056,120135.63,0.17623577600806284,37.20662583881686,1142169.0,2.7524316999156677,35.12577366603688,1078291.0,2.712488328747756,0.03898980389601929,1196.909,0.007401151778299877,2.0808521727799856,63878.0,0.7167232778819113
18,2020-10-01,10,120.05348357732733,-52.40614635956106,-1671494.0381382,16.577590437333814,354.69479542248,11312990.5,15.42765669799208,67.02003448835241,2137604.000006,20.46966943030449,3.9574778491926637,126223.75600000001,0.17015519635941057,3.9222610754036684,125100.517,0.16953032645757096,33.733720018811724,1075937.0,2.6542254044968385,31.992694779746042,1020407.0,2.626807772673609,0.03521677378899514,1123.239,0.007641753823936992,1.7410252390656842,55530.0,0.6044426752230051
18,2020-11-01,11,118.79887191358027,-53.549835601722314,-1570134.7296781,15.763061546866892,354.6567511339996,10398890.600000001,15.489136813729818,66.79474779192387,1958488.8000069999,20.97715143470304,3.959687050237032,116101.98400000001,0.17123644950435835,3.924020633675523,115056.209,0.17050982605579434,32.016541045666926,938757.0,3.9712438679371833,30.215238225162853,885941.0,3.6734600733329486,0.03566641656150882,1045.775,0.00730869896793812,1.8013028205040755,52816.0,0.738944072458006
18,2020-12-01,12,118.16022533167492,-50.792666834913476,-1532211.587742,19.166826515000178,353.8458993568919,10674115.4,15.69285331042627,65.34165616956176,1971096.4000110002,21.556744648940214,3.952162036730094,119220.92000000001,0.17389370017504074,3.916094278326593,118132.90000000001,0.17301300997357585,26.02197838626268,784979.0,3.7668247438827516,24.15441225220447,728642.0,3.9364555312801124,0.036067758403500634,1088.0200000000002,0.00893104464052897,1.8675661340582113,56337.0,0.7739614545583213
18,2021-01-01,1,118.87153176986878,-52.57619850508469,-1369031.6328739002,14.92796551981341,355.3202503936403,9252184.0,16.10327437986432,66.67067091670187,1736037.5999999999,21.873870159608302,3.9675798225738315,103311.811,0.1775989364499386,3.931538653558124,102373.33499999999,0.17730414776412545,25.55159568339798,665338.0,3.3083435946284134,23.516609700833364,612349.0,3.3711294060400765,0.03604116901570721,938.476,0.007542579484065258,2.034985982564615,52989.0,0.9370346936196532
18,2021-02-01,2,116.50220228587963,-52.13862442671109,-1259981.9978959002,16.180203076490248,353.9926756600182,8554587.0,15.470175008886851,65.85462219680544,1591442.800008,21.52586073851322,3.9523231399486884,95511.841,0.17087453485601234,3.915980054622197,94633.57400000001,0.17027046344061472,29.427377306960192,711142.0,2.96252384158291,27.705826367623935,669539.0,2.900653877598923,0.03634308532649177,878.267,0.0075741540320084545,1.7215509393362576,41603.0,0.7021242130917337
18,2021-03-01,3,114.12248887310604,-54.86339239178769,-1563935.8635203,16.800294875257354,351.91573671788393,10031709.99088,15.316559682145973,63.07112894479408,1797905.6017003001,21.900030592436075,3.9295684013505925,112016.27684889999,0.16920699983945423,3.8926159351820675,110962.90984830001,0.1680907079025504,31.2862555251526,891846.0,3.8463807871077345,29.464884585701256,839926.0,3.7821998576698896,0.036952466168525926,1053.3670006,0.007595253633011277,1.8213709394513435,51920.0,0.6802900324852795
18,2021-04-01,4,115.46460222961682,-55.6868809481802,-1595818.9473320001,13.4658823719501,352.42974817531496,10099579.29346,15.264282401514315,63.78186137296297,1827796.801365,21.484691105372278,3.936213661318351,112800.07489239999,0.16856860735136736,3.898374459493317,111715.71688569999,0.16764444336417902,32.86872317409359,941919.0,3.8227565244642676,31.129287783089648,892072.0,3.613377284895099,0.037839201825034016,1084.3580066999998,0.0070276475051107515,1.7394353910039433,49847.0,0.7100336749354892
18,2021-05-01,5,114.67345329034396,-52.9777966211128,-1367303.9529943003,15.911958820125543,350.96672091131,9058100.1,15.2397033348853,62.102677360959355,1602808.000009,21.78847407559381,3.9176997946452787,101111.914,0.16820029288222393,3.8825773567360216,100205.43899999998,0.16727829380947323,37.08256809640048,957064.0,3.7400781078788476,35.23588670618776,909403.0,3.6963786635895155,0.035122437909256454,906.4749999999999,0.006924256846506342,1.8466813902127166,47661.0,0.7107636355379691
18,2021-06-01,6,114.6890433919811,-50.626359783475785,-781873.500496,17.66854271965537,350.8328863196063,5418263.09632,14.968076203726726,63.849106497928,986085.600754,21.067939912388606,3.9150508894522145,60464.0459367,0.16531827573362512,3.880715483883709,59933.769933100004,0.16410257062723008,36.95907795907796,570796.0,2.8556769850829475,35.1526159026159,542897.0,2.6538308541387017,0.03433540556850557,530.2760036,0.007851982203588313,1.8064620564620564,27899.0,0.652655558336338
18,2021-07-01,7,113.8360909288194,-51.59465554533111,-1633847.9571540002,21.31361993964325,344.7064736160672,10915819.9,14.273472084041185,58.44134272311871,1850662.000013,22.223314732790108,3.8488247702655762,121880.734,0.16020560697573683,3.8154851738402753,120824.969,0.15564829161916602,38.842012189345375,1230010.0,2.8650260448446874,36.93681119146114,1169678.0,2.697894693716727,0.03333959642530078,1055.7649999999999,0.009744226355388571,1.9052009978842328,60332.0,0.7275749975563622
18,2021-08-01,8,111.7734165762714,-60.65609934948462,-1612360.4329080002,12.229063490215683,346.84258498156646,9219769.59398,13.62225970825512,61.464103561545414,1633838.8008730002,20.996802940915963,3.8747727749981182,102999.20990499998,0.1511907955093139,3.837704533293206,102013.861904,0.14847320784714466,37.90922428711158,1007703.0,2.9716891924568087,36.02445263712286,957602.0,2.9099422877515844,0.037068241704913095,985.3480009999998,0.007066976058905383,1.8847716499887142,50101.0,0.7035079712769915
18,2021-09-01,9,111.84975428311103,-57.18012792787165,-1610878.5639840001,17.444543271288506,345.8112910499787,9742195.69146,13.920247843260723,60.130271243894654,1693990.0014830001,21.853308673283088,3.863108222980264,108831.4848578,0.15487812146870386,3.826994847891523,107814.09885479999,0.1519244700757449,39.419352548629846,1110522.0,2.344040396296972,37.61461735056084,1059679.0,2.3261724777204074,0.036113375088740594,1017.3860030000001,0.008185573632419878,1.8047351980690047,50843.0,0.5955741065726112
18,2021-10-01,10,110.31650038306454,-61.727801728656665,-1241593.0039702002,9.516065278310167,347.68888771999605,6993414.2876,14.196479382169302,61.68489619633091,1240730.0020929999,22.127272881094342,3.8849172112956145,78141.22478799999,0.1576909500897431,3.8465572635030325,77369.6527981,0.1548379282899886,33.485880481256835,673535.0,3.993484863015308,31.638609923436412,636379.0,3.893481136862393,0.03835994779258228,771.5719899000001,0.007225910335504645,1.8472705578204236,37156.0,0.8113498093647565
18,2021-11-01,11,109.6161941437008,-61.74236490531637,-684043.6607860001,9.14964874126755,347.79181318711073,3853185.4983,13.717882519140288,62.33089632214099,690564.000353,20.906064981140517,3.8871096648163195,43065.2879765,0.15271840157257316,3.849127896967236,42644.487970500006,0.14996249714521792,30.948551313295425,342879.0,3.3248561885955836,29.304540120949543,324665.0,3.341804584074342,0.03798176784908386,420.80000600000005,0.007090280621191717,1.6440111923458796,18214.0,0.6629996726928353
19,2019-07-01,7,134.9699723754085,-53.11795878321159,-429033.753092,22.69788923182778,355.18982295406715,2868868.2,17.49884746004618,67.73643679633527,547107.200004,22.862887966693478,3.961294044818621,31995.372,0.1923451063094741,3.936236597746688,31792.983,0.19273152438811988,40.2086170607899,324765.0,3.113738448073655,37.76724031199703,305046.0,2.6942868904465227,0.025057447071932654,202.38900000000004,0.00570416467885519,2.4413767487928686,19719.0,0.8739763031690875
19,2019-08-01,8,134.37054752519063,-45.290071670386126,-1958795.5997442,18.973743046018125,353.39873063583815,15284495.1,17.24817471808184,65.8070843932023,2846156.4000059995,22.81206754403461,3.9398528323699424,170398.635,0.1905664903476547,3.9160621040462433,169369.68600000002,0.18952317211192118,37.94621965317919,1641174.0,3.24146868486948,35.808023121387286,1548697.0,3.3327348764476956,0.023790728323699422,1028.949,0.005092392335706118,2.1381965317919076,92477.0,0.741300206432816
19,2019-09-01,9,133.8788837112267,-46.085405607605836,-1980151.622742,19.084592238233512,355.40194335187465,15270555.299999999,17.878184250650826,67.87906067470385,2916559.60001,23.607032508154635,3.9627453161728767,170267.278,0.19775550166476458,3.9369263388181626,169157.914,0.19660282628355705,37.797379384178555,1624040.0,2.823980184038838,35.82709986734005,1539383.0,2.9781577569773554,0.025818977354714088,1109.3640000000003,0.005267291722384013,1.9702795168385039,84657.0,0.7402251187979714
19,2019-10-01,10,131.87305251141555,-51.71277455390953,-1958311.0595820001,18.468149396600015,351.9049459980459,13326288.4,16.747356926504203,63.0346721598141,2387060.00002,22.625607071682204,3.925532097493992,148655.97499999998,0.18557534429139544,3.8971655707834905,147581.763,0.18388221771156912,35.577305975864164,1347277.0,2.9766621387164984,33.669069687607276,1275014.0,2.9615686087955297,0.028366526710501994,1074.212,0.005492580341606807,1.9082362882568855,72263.0,0.6563969306109924
19,2019-11-01,11,130.62150268926544,-53.12542820558662,-2156733.0088622,17.288902990281525,350.84142916964305,14243109.5,16.21174524989766,61.291809739832985,2488263.6000079997,21.96505092134532,3.9142363721457247,158906.254,0.18001922260073663,3.8844583589920436,157697.356,0.17751347149000396,32.142375052343766,1304884.0,3.4467115464177587,30.11648643988472,1222639.0,3.5730257739641416,0.029778013153681303,1208.898,0.005720664367148373,2.0258886124590485,82245.0,0.7571906704163148
19,2019-12-01,12,127.39272451700072,-53.43521025257655,-1645644.1701486001,16.461511124444762,353.47861804721236,10886081.0,16.429580607539556,64.11801149475598,1974642.400004,22.20638324410446,3.942041952138195,121403.06599999999,0.1812991108477258,3.912783355521642,120501.98900000002,0.17991424399779846,27.70373737701724,853192.0,3.2459190552090127,25.981264408870995,800145.0,3.242532538040286,0.02925859661655356,901.077,0.004834201222815139,1.722472968146248,53047.0,0.778167867711629
19,2020-01-01,1,126.73726863098685,-53.60900703824763,-1253056.930512,14.166114682044991,353.4068708821768,8260532.2,16.275888273253777,64.5339950373492,1508417.600003,21.676385073523633,3.9407819371951742,92111.837,0.17956131829800107,3.9112548986052875,91421.67199999999,0.17808765185835196,28.543980491144005,667187.0,3.083756287199505,26.55921108924446,620795.0,3.158308128704093,0.029527038589886197,690.165,0.00472846322719531,1.9847694018995465,46392.0,0.9019857234797853
19,2020-02-01,2,125.83343067959831,-50.442242449647274,-493375.5734,14.4747048591073,356.52783968919334,3487198.8,15.906272443343864,68.52362744095696,670229.6,20.46938437589628,3.9748738370309784,38878.241,0.17491047392787393,3.9447969532767613,38584.059,0.17431408063204532,24.994683570187096,244473.0,3.02350339818893,23.436969635006644,229237.0,3.0162357887774376,0.03007688375421736,294.182,0.004704130093469725,1.5577139351804519,15236.0,0.6969246481484745
19,2020-03-01,3,126.14219505762414,-56.53323175672279,-224945.72916,18.926355296957784,358.74506157325965,1427446.6,14.437182441823115,71.61578286001507,284959.19999999995,19.2558236024271,4.001804222166373,15923.179,0.1575247149188686,3.967238250816788,15785.641,0.15827827265747008,28.024377984418194,111509.0,3.6884390863984367,26.601910027645136,105849.0,3.5092748787125356,0.03456597134958533,137.538,0.005547560647089173,1.4224679567730585,5660.0,0.6030064921052741
19,2020-04-01,4,124.19822900883844,-57.05826509499098,-1484256.6499160004,15.47048716480368,356.1878176296467,9265513.7,15.568942202482035,68.4779302656364,1781316.4,20.58402649167513,3.974853304117172,103397.859,0.17148935271202187,3.940421097143735,102502.17399999998,0.17061600155387924,30.246223042324992,786795.0,4.546939675922757,28.420558951293582,739304.0,4.484175952215972,0.034432206973436366,895.6850000000002,0.00524984763623232,1.8256640910314075,47491.0,0.7527135818095931
19,2020-05-01,5,123.58004723577992,-58.36084673585095,-1519132.8405342002,11.911056922908221,353.7643565117172,9208486.2,15.809696823058236,65.46165194006915,1703966.7999999998,21.51192800568927,3.9484945831732614,102779.314,0.17465854232055417,3.9136436419515945,101872.144,0.17288790850138483,36.52439492892816,950730.0,2.562128578219761,34.40864387245486,895657.0,2.5515074685809305,0.03485094122166731,907.1700000000001,0.0051238208614780255,2.1157510564733,55073.0,0.7705749226165981
19,2020-06-01,6,123.20882920258624,-52.42993374769677,-1519471.9099420002,17.07863196525659,352.7550015527414,10223192.7,15.73344229872253,64.6038577002519,1872284.400011,21.260121475965075,3.935511818087713,114055.06800000001,0.17418819729561333,3.9019949967219905,113083.717,0.17191318970336908,37.71374348711225,1092982.0,3.512792731754904,35.69345433214865,1034432.0,3.479737957016547,0.03351682136572237,971.351,0.006374992142133473,2.0202891549635966,58550.0,0.6362541658908414
19,2020-07-01,7,123.21902742419621,-55.054908889754536,-1780806.0829480002,17.707717480812484,352.8328294070364,11412730.7,15.236165398667254,64.8451987882273,2097482.800004,20.510212538334578,3.936780158288506,127339.09100000001,0.16845709389800229,3.9016966549186916,126204.28,0.1662458588177314,40.26989426822482,1302570.0,2.6786725598126577,38.10709206702529,1232612.0,2.725044057839279,0.03508350336981388,1134.811,0.0064711581274135045,2.16280220119953,69958.0,0.7285904959693714
19,2020-08-01,8,123.16801133660826,-53.701540956212746,-1783213.3689920004,17.272661575761653,353.28738782147803,11731261.0,16.09085806803496,64.74351623218696,2149873.200006,21.999857513219453,3.941233662591098,130872.605,0.17760401880755872,3.9077874480515575,129761.99000000002,0.17570410317920623,38.035324941275675,1263001.0,3.333423714666867,35.92633861350358,1192970.0,3.37273606422947,0.033446214539541046,1110.615,0.006277491339983561,2.1089863277720893,70031.0,0.743673319014786
19,2020-09-01,9,123.83134517867477,-53.428441964529796,-1602692.9736100002,15.793744489222947,352.3228522852285,10568628.6,16.254557408788614,63.37679101253459,1901113.600003,22.221590341231114,3.9321263126312638,117951.99300000002,0.17986973932736408,3.8988144814481447,116952.738,0.1777645775854863,37.04157082374904,1111136.0,2.952080088758525,34.89225589225589,1046663.0,2.844398254160013,0.03331183118311831,999.2550000000001,0.0061568088324989445,2.1493149314931492,64473.0,0.7839656078354669
19,2020-10-01,10,122.69479199169204,-50.796659008082656,-1445469.7287340001,18.91090832488957,352.63016587011526,10034444.0,16.095983170358025,63.8985802644785,1818298.000006,21.528001606652097,3.9337686955299405,111939.32199999999,0.1781791330947866,3.9019783876862526,111034.697,0.17595855012387493,33.544841158279446,954552.0,3.263629660248021,31.73731374754006,903117.0,3.1815631345102715,0.0317903078436885,904.6249999999999,0.006803224872885371,1.807527410739387,51435.0,0.6996331127320293
19,2020-11-01,11,121.98866335227274,-56.80122204262702,-1442183.0276623,12.98815647897758,353.6680740448996,8979632.4,15.862057597974639,64.76560850779835,1644398.800013,21.743681718566894,3.9463909807010635,100198.867,0.174847054048266,3.913081252461599,99353.133,0.17346349898908106,32.04281213076014,813567.0,3.0388093842754866,30.214454509649467,767145.0,2.9701766609415667,0.033309728239464355,845.734,0.00498731078741894,1.8283576211106736,46422.0,0.7311766136593537
19,2020-12-01,12,119.09722222222226,-53.06450010842683,-1664951.7554020002,15.738814368375605,354.64037799592046,11127196.5,15.690476076031256,65.96439316719785,2069698.800014,21.51653424986266,3.9557264150943396,124114.872,0.17262257574594278,3.9239579296277407,123118.10399999999,0.17166863590323733,26.12834650688424,819803.0,3.774124122990822,23.959427587965322,751751.0,3.703495217609639,0.031768485466598675,996.768,0.005524873863673558,2.168918918918919,68052.0,0.9112995713678186
19,2021-01-01,1,118.62644685696247,-53.59867665468113,-1508534.7544460003,17.157963700954703,353.955857168236,9962087.600000001,15.853908202461877,64.86983833728904,1825761.6000029999,21.40905449415805,3.9470397939243203,111089.435,0.17469404154619278,3.9161449991117427,110219.901,0.17309969517084758,25.826470065731037,726886.0,3.300998087628326,23.513554805471664,661789.0,3.492911273528679,0.030894794812577724,869.534,0.00586687600462565,2.312915260259371,65097.0,1.0751997720221416
